player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,league_name,club_position,nationality_name,preferred_foot,weak_foot,pace,shooting,passing,dribbling,defending,physic
216460,J. Giménez,José María Giménez de Vargas,CB,83,85,36500000,71000,28,20-01-1995,185,79,Atlético Madrid,La Liga,SUB,Uruguay,Right,3,71,46,58,61,85,82
225116,A. Meret,Alex Meret,GK,83,85,34000000,56000,26,22-03-1997,190,83,Napoli,Serie A,GK,Italy,Left,3,,,,,,
229582,G. Mancini,Gianluca Mancini,CB,83,85,38500000,80000,27,17-04-1996,190,77,Roma,Serie A,RCB,Italy,Right,3,67,45,54,62,83,86
225375,K. Laimer,Konrad Laimer,"CDM, CM",83,84,38000000,75000,26,27-05-1997,180,72,FC Bayern München,Bundesliga,LDM,Austria,Right,3,80,69,77,78,81,79
225659,G. Rodríguez,Guido Rodríguez,CDM,83,84,35000000,37000,28,11-04-1995,185,80,Real Betis,La Liga,RDM,Argentina,Right,4,51,58,72,70,85,80
226851,B. Pavard,Benjamin Pavard,"CB, RB",83,84,36500000,95000,27,28-03-1996,186,81,Inter,Serie A,SUB,France,Right,3,70,62,73,72,85,78
227236,A. Zambo Anguissa,André-Franck Zambo Anguissa,"CDM, CM",83,84,37000000,69000,27,16-11-1995,184,78,Napoli,Serie A,RCM,Cameroon,Right,3,78,68,72,81,81,86
228251,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM, CF",83,84,42000000,88000,27,19-06-1996,186,77,Roma,Serie A,RCM,Italy,Right,4,79,76,83,83,74,78
229391,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,"CDM, CM",83,84,37000000,100000,27,09-07-1995,190,85,Fulham,Premier League,CDM,Portugal,Right,4,62,67,71,76,84,89
230142,Oyarzabal,Mikel Oyarzabal Ugarte,"LM, RM, LW",83,84,43000000,49000,26,21-04-1997,181,79,Real Sociedad,La Liga,LW,Spain,Left,3,77,83,80,83,41,62
234236,P. Schick,Patrik Schick,ST,83,84,42500000,80000,27,24-01-1996,191,86,Bayer 04 Leverkusen,Bundesliga,SUB,Czech Republic,Left,3,79,80,71,81,37,76
155862,Sergio Ramos,Sergio Ramos García,CB,83,83,6500000,28000,37,30-03-1986,184,82,Sevilla,La Liga,RCB,Spain,Right,3,57,69,73,70,83,76
167948,H. Lloris,Hugo Lloris,GK,83,83,4000000,54000,36,26-12-1986,188,82,Tottenham Hotspur,Premier League,RES,France,Left,1,,,,,,
178603,M. Hummels,Mats Hummels,CB,83,83,12000000,60000,34,16-12-1988,191,94,Borussia Dortmund,Bundesliga,LCB,Germany,Right,3,53,58,76,70,86,78
180930,E. Džeko,Edin Džeko,ST,83,83,12500000,43000,37,17-03-1986,193,80,Fenerbahçe,Super Lig,ST,Bosnia and Herzegovina,Right,5,59,84,72,77,45,76
183898,Á. Di María,Ángel Fabián Di María Hernández,"CF, RW, RM",83,83,15500000,19000,35,14-02-1988,180,69,Benfica,Liga Portugal,RM,Argentina,Left,2,78,78,86,89,48,67
188350,M. Reus,Marco Reus,"CAM, CF",83,83,17000000,66000,34,31-05-1989,180,71,Borussia Dortmund,Bundesliga,SUB,Germany,Right,4,65,83,83,85,53,63
189332,Jordi Alba,Jordi Alba Ramos,LB,83,83,13500000,14000,34,21-03-1989,170,68,Inter Miami,Major League Soccer,LB,Spain,Left,3,84,70,82,81,76,70
189511,Sergio Busquets,Sergio Busquets i Burgos,CDM,83,83,12500000,14000,34,16-07-1988,189,76,Inter Miami,Major League Soccer,CM,Spain,Right,3,37,62,79,79,81,73
190460,C. Eriksen,Christian Dannemann Eriksen,"CM, CDM",83,83,30000000,145000,31,14-02-1992,181,76,Manchester United,Premier League,LCM,Denmark,Right,5,59,77,89,81,51,53
193301,A. Lacazette,Alexandre Lacazette,ST,83,83,29500000,60000,32,28-05-1991,175,73,Olympique Lyonnais,Ligue 1,ST,France,Right,4,72,84,77,83,44,77
199451,W. Ben Yedder,Wissam Ben Yedder,ST,83,83,29500000,80000,32,12-08-1990,170,68,Monaco,Ligue 1,ST,France,Right,5,80,84,78,87,39,68
199845,F. Acerbi,Francesco Acerbi,CB,83,83,9500000,67000,35,10-02-1988,192,88,Inter,Serie A,RES,Italy,Left,3,60,50,64,64,86,80
200724,Nacho Fernández,José Ignacio Fernández Iglesias,"CB, LB, RB",83,83,17500000,170000,33,18-01-1990,180,76,Real Madrid,La Liga,SUB,Spain,Right,4,75,37,69,71,82,80
201153,Morata,Álvaro Borja Morata Martín,ST,83,83,35500000,80000,30,23-10-1992,190,84,Atlético Madrid,La Liga,LS,Spain,Right,4,82,82,72,79,31,79
202648,Sergi Darder,Sergi Darder Moll,"CM, CDM, CAM",83,83,35500000,44000,29,22-12-1993,180,71,Mallorca,La Liga,LCM,Spain,Right,3,81,76,82,83,74,77
202652,R. Sterling,Raheem Sterling,"LW, RW, ST",83,83,36500000,155000,28,08-12-1994,170,69,Chelsea,Premier League,RM,England,Right,3,85,78,76,85,45,67
204638,W. Orban,Vilmos Tamás Orban,CB,83,83,30000000,67000,30,03-11-1992,186,87,RB Leipzig,Bundesliga,LCB,Hungary,Right,3,58,36,56,56,85,81
205498,Jorginho,Luiz Frello Filho Jorge,"CDM, CM",83,83,25500000,125000,31,20-12-1991,178,68,Arsenal,Premier League,SUB,Italy,Right,3,53,67,84,81,74,73
205693,S. Haller,Sébastien Haller,ST,83,83,36500000,74000,29,22-06-1994,191,90,Borussia Dortmund,Bundesliga,ST,Côte d'Ivoire,Right,3,62,81,63,76,52,81
205988,L. Shaw,Luke Shaw,"LB, CB",83,83,35000000,135000,27,12-07-1995,181,75,Manchester United,Premier League,RES,England,Left,2,76,57,82,79,81,78
208093,Gerard Moreno,Gerard Moreno Balagueró,"ST, RM",83,83,30500000,54000,31,07-04-1992,180,77,Villarreal,La Liga,RM,Spain,Left,4,77,85,77,81,46,72
208333,E. Can,Emre Can,"CDM, CB",83,83,31000000,63000,29,12-01-1994,186,86,Borussia Dortmund,Bundesliga,CDM,Germany,Right,4,79,78,77,79,82,87
208574,F. Kostić,Filip Kostić,"LM, LW",83,83,35000000,130000,30,01-11-1992,184,84,Juventus,Serie A,LM,Serbia,Left,2,85,76,82,82,70,80
210324,J. Hofmann,Jonas Hofmann,"CAM, RM, LM",83,83,35000000,74000,30,14-07-1992,176,72,Bayer 04 Leverkusen,Bundesliga,RF,Germany,Right,4,76,79,83,81,64,73
210406,P. Zieliński,Piotr Sebastian Zieliński,"CM, CAM",83,83,35500000,78000,29,20-05-1994,180,75,Napoli,Serie A,LCM,Poland,Right,5,81,77,81,86,71,63
210413,A. Romagnoli,Alessio Romagnoli,CB,83,83,31500000,68000,28,12-01-1995,185,75,Lazio,Serie A,LCB,Italy,Left,3,69,40,56,69,85,80
216352,M. Brozović,Marcelo Brozović,"CDM, CM",83,83,30500000,56000,30,16-11-1992,181,72,Al Nassr,Pro League,CDM,Croatia,Right,4,66,74,81,80,80,78
216547,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,"CF, RM",83,83,35500000,25000,30,17-05-1993,172,66,Benfica,Liga Portugal,CF,Portugal,Right,3,93,77,77,86,50,54
216594,N. Fekir,Nabil Fekir,CAM,83,83,35500000,40000,29,18-07-1993,173,75,Real Betis,La Liga,CAM,France,Left,4,82,81,81,86,39,80
220834,Marco Asensio,Marco Asensio Willemsen,RW,83,83,38500000,115000,27,21-01-1996,182,76,Paris Saint Germain,Ligue 1,SUB,Spain,Left,3,81,81,81,83,43,63
224179,Borja Iglesias,Borja Iglesias Quintás,ST,83,83,35500000,41000,30,17-01-1993,187,86,Real Betis,La Liga,ST,Spain,Right,3,69,84,66,76,40,82
230481,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,"CAM, RM",83,83,30000000,59000,31,29-02-1992,177,75,Palmeiras,Serie A,RM,Brazil,Right,4,88,77,83,84,35,72
248243,E. Camavinga,Eduardo Celmi Camavinga,"CDM, CM, LB",82,89,56500000,110000,20,10-11-2002,182,68,Real Madrid,La Liga,LCM,France,Left,3,79,66,80,82,76,80
234577,Diogo Costa,Diogo Meireles Costa,GK,82,88,39000000,13000,23,19-09-1999,192,84,Porto,Liga Portugal,GK,Portugal,Right,2,,,,,,
241461,Ferran Torres,Ferran Torres García,"LW, RW, ST",82,88,48000000,150000,23,29-02-2000,184,77,FC Barcelona,La Liga,SUB,Spain,Right,4,83,79,78,83,35,68
251517,J. Gvardiol,Joško Gvardiol,"CB, LB",82,88,44500000,95000,21,23-01-2002,185,80,Manchester City,Premier League,SUB,Croatia,Left,4,78,54,69,74,82,83
253072,D. Núñez,Darwin Gabriel Núñez Ribeiro,"ST, LW",82,88,48500000,120000,24,24-06-1999,187,80,Liverpool,Premier League,SUB,Uruguay,Right,3,90,81,71,76,43,85
233486,R. Le Normand,Robin Le Normand,CB,82,87,40000000,41000,26,11-11-1996,187,81,Real Sociedad,La Liga,LCB,Spain,Right,3,62,26,54,59,84,79
235790,K. Havertz,Kai Lukas Havertz,"CAM, RW, ST",82,87,46000000,110000,24,11-06-1999,190,82,Arsenal,Premier League,LCM,Germany,Left,4,78,79,79,83,45,68
252145,Nuno Mendes,Nuno Alexandre Tavares Mendes,"LB, LWB",82,87,43500000,63000,21,19-06-2002,176,70,Paris Saint Germain,Ligue 1,SUB,Portugal,Left,4,89,58,75,80,77,76
222077,M. Locatelli,Manuel Locatelli,"CDM, CM",82,86,38500000,105000,25,08-01-1998,185,75,Juventus,Serie A,CDM,Italy,Right,4,67,70,80,78,79,80
229558,D. Upamecano,Dayotchanculle Oswald Upamecano,CB,82,86,39500000,59000,24,27-10-1998,186,90,FC Bayern München,Bundesliga,SUB,France,Right,3,83,45,63,72,81,83
232488,C. Romero,Cristian Gabriel Romero,CB,82,86,38000000,89000,25,27-04-1998,185,79,Tottenham Hotspur,Premier League,RCB,Argentina,Right,2,70,46,59,66,84,80
233049,J. Sancho,Jadon Sancho,"LW, LM",82,86,43500000,130000,23,25-03-2000,180,76,Manchester United,Premier League,SUB,England,Right,3,78,70,80,87,33,47
233084,N. Molina,Nahuel Molina Lucero,"RB, RWB, RM",82,86,39500000,59000,25,06-04-1998,175,70,Atlético Madrid,La Liga,RWB,Argentina,Right,3,85,67,76,79,78,71
236772,D. Szoboszlai,Dominik Szoboszlai,CAM,82,86,44500000,110000,22,25-10-2000,186,74,Liverpool,Premier League,RCM,Hungary,Right,4,83,82,84,82,34,64
243245,O. Kökçü,Orkun Kökçü,"CM, CAM",82,86,44000000,18000,22,29-12-2000,175,68,Benfica,Liga Portugal,LCM,Turkey,Right,5,72,76,83,80,69,79
243580,L. Openda,Ikoma Loïs Openda,ST,82,86,44000000,65000,23,16-02-2000,177,79,RB Leipzig,Bundesliga,RS,Belgium,Right,4,93,79,68,80,31,78
226268,F. Dimarco,Federico Dimarco,"LWB, LM, CB",82,85,37000000,82000,25,10-11-1997,175,75,Inter,Serie A,LM,Italy,Left,2,79,71,80,79,74,71
227535,R. Bentancur,Rodrigo Bentancur Colmán,"CM, CDM",82,85,39500000,100000,26,25-06-1997,187,73,Tottenham Hotspur,Premier League,SUB,Uruguay,Right,4,70,67,81,83,79,77
236401,N. Mazraoui,Noussair Mazraoui,RB,82,85,37000000,65000,25,14-11-1997,183,65,FC Bayern München,Bundesliga,RB,Morocco,Right,3,79,66,77,83,77,74
240091,G. Vicario,Guglielmo Vicario,GK,82,85,30500000,76000,26,07-10-1996,188,76,Tottenham Hotspur,Premier League,GK,Italy,Right,1,,,,,,
240950,Pedro Gonçalves,Pedro António Pereira Gonçalves,"LW, RW, CM",82,85,40500000,22000,25,28-06-1998,173,77,Sporting CP,Liga Portugal,LW,Portugal,Right,4,76,82,81,84,58,66
244369,V. Tsygankov,Viktor Tsygankov,"RM, CM, CAM",82,85,40500000,37000,25,15-11-1997,178,72,Girona,La Liga,RM,Ukraine,Left,4,85,78,79,81,46,61
246242,B. Dia,Boulaye Dia,"ST, LW, CF",82,85,40500000,51000,26,16-11-1996,180,75,Salernitana,Serie A,SUB,Senegal,Right,3,82,81,62,81,27,77
204935,J. Pickford,Jordan Pickford,GK,82,84,25000000,45000,29,07-03-1994,185,77,Everton,Premier League,GK,England,Left,4,,,,,,
216393,Y. Tielemans,Youri Tielemans,"CM, CDM",82,84,37500000,100000,26,07-05-1997,176,72,Aston Villa,Premier League,SUB,Belgium,Right,5,50,79,85,79,69,69
223197,E. Ünal,Enes Ünal,ST,82,84,38000000,44000,26,10-05-1997,187,78,Getafe,La Liga,ST,Turkey,Right,4,72,84,70,82,40,80
223959,L. Torreira,Lucas Torreira Di Pascua,"CDM, CM",82,84,33000000,53000,27,11-02-1996,166,60,Galatasaray,Super Lig,RCM,Uruguay,Right,3,76,70,77,80,79,78
225850,P. Kimpembe,Presnel Kimpembe,CB,82,84,32500000,88000,27,13-08-1995,189,80,Paris Saint Germain,Ligue 1,SUB,France,Left,3,79,43,68,69,81,86
230938,F. Kessié,Franck Yannick Kessié,"CDM, CM",82,84,34000000,46000,26,19-12-1996,183,74,Al Ahli Jeddah,Pro League,LDM,Côte d'Ivoire,Right,4,79,76,74,79,81,87
231447,D. Malen,Donyell Malen,"RM, ST",82,84,39500000,52000,24,19-01-1999,178,77,Borussia Dortmund,Bundesliga,RM,Netherlands,Right,4,89,80,73,85,35,73
239837,A. Mac Allister,Alexis Mac Allister,"CM, CAM, CDM",82,84,39500000,110000,24,24-12-1998,176,72,Liverpool,Premier League,LCM,Argentina,Right,3,70,79,82,82,70,72
241671,D. Livaković,Dominik Livaković,GK,82,84,26000000,38000,28,09-01-1995,187,79,Fenerbahçe,Super Lig,GK,Croatia,Right,2,,,,,,
212188,T. Werner,Timo Werner,ST,82,83,35500000,73000,27,06-03-1996,180,76,RB Leipzig,Bundesliga,LS,Germany,Right,4,91,80,70,82,35,69
213565,T. Lemar,Thomas Lemar,"CM, LM",82,83,35000000,68000,27,12-11-1995,171,66,Atlético Madrid,La Liga,SUB,France,Left,3,82,78,83,86,67,65
223334,Joelinton,Joelinton Cassio Apolinário de Lira,"CM, LW",82,83,35500000,125000,26,14-08-1996,186,81,Newcastle United,Premier League,LCM,Brazil,Right,3,78,71,76,82,81,88
225341,David García,David García Zubiría,CB,82,83,28000000,39000,29,14-02-1994,185,72,Osasuna,La Liga,LCB,Spain,Right,3,59,37,66,65,83,77
229237,M. Akanji,Manuel Obafemi Akanji,CB,82,83,30500000,130000,27,19-07-1995,187,91,Manchester City,Premier League,SUB,Switzerland,Right,4,77,48,70,72,83,78
229668,Mario Hermoso,Mario Hermoso Canseco,CB,82,83,29000000,65000,28,18-06-1995,184,76,Atlético Madrid,La Liga,LCB,Spain,Left,3,75,49,74,71,82,79
235410,Y. En-Nesyri,Youssef En-Nesyri,ST,82,83,36500000,42000,26,01-06-1997,188,78,Sevilla,La Liga,ST,Morocco,Left,3,81,82,63,76,36,79
173608,Joselu,José Luis Mato Sanmartín,ST,82,82,19500000,19000,33,27-03-1990,192,80,Real Madrid,La Liga,LS,Spain,Right,3,63,84,69,74,33,77
178509,O. Giroud,Olivier Giroud,ST,82,82,10500000,66000,36,30-09-1986,193,91,Milan,Serie A,ST,France,Left,3,43,83,74,74,42,80
184134,Fernando,Fernando Francisco Reges,"CDM, CB",82,82,8500000,25000,35,25-07-1987,183,76,Sevilla,La Liga,SUB,Brazil,Right,3,63,62,74,73,82,81
192318,M. Götze,Mario Götze,"CAM, CF, LM",82,82,25000000,53000,31,03-06-1992,176,72,Eintracht Frankfurt,Bundesliga,RF,Germany,Right,4,63,75,83,85,55,71
192366,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,82,82,8000000,14000,35,12-02-1988,183,78,Benfica,Liga Portugal,LCB,Argentina,Right,3,64,57,64,59,83,85
196978,C. Wilson,Callum Wilson,ST,82,82,25500000,135000,31,27-02-1992,180,66,Newcastle United,Premier League,SUB,England,Right,3,80,82,67,79,42,76
198176,S. de Vrij,Stefan de Vrij,CB,82,82,21000000,86000,31,05-02-1992,189,78,Inter,Serie A,CB,Netherlands,Right,3,64,41,64,69,84,76
199434,D. Tadić,Dušan Tadić,"LW, CF, RW",82,82,14500000,52000,34,20-11-1988,181,76,Fenerbahçe,Super Lig,LW,Serbia,Left,3,64,80,85,83,43,76
199482,A. Lopes,Anthony Lopes,GK,82,82,15000000,37000,32,01-10-1990,184,81,Olympique Lyonnais,Ligue 1,GK,Portugal,Left,2,,,,,,
199503,G. Xhaka,Granit Xhaka,"CM, CDM",82,82,29000000,68000,30,27-09-1992,185,82,Bayer 04 Leverkusen,Bundesliga,LCM,Switzerland,Left,3,49,74,82,73,75,82
201942,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,"CF, ST",82,82,25500000,55000,31,02-10-1991,181,76,Al Ahli Jeddah,Pro League,ST,Brazil,Right,4,70,77,79,87,58,77
204525,Iñigo Martínez,Íñigo Martínez Berridi,CB,82,82,20000000,145000,32,17-05-1991,182,76,FC Barcelona,La Liga,SUB,Spain,Left,3,71,56,67,61,82,80
204639,S. Savić,Stefan Savić,CB,82,82,20000000,62000,32,08-01-1991,187,80,Atlético Madrid,La Liga,RCB,Montenegro,Right,3,64,35,57,57,85,80
204963,Carvajal,Daniel Carvajal Ramos,RB,82,82,22000000,155000,31,11-01-1992,173,73,Real Madrid,La Liga,RB,Spain,Right,3,82,54,76,79,77,79
207410,M. Kovačić,Mateo Kovačić,"CM, CDM",82,82,29500000,150000,29,06-05-1994,177,80,Manchester City,Premier League,LCM,Croatia,Right,4,69,69,82,87,71,70
209889,R. Guerreiro,Raphaël Adelino José Guerreiro,"LB, LM, CM",82,82,27000000,72000,29,22-12-1993,170,69,FC Bayern München,Bundesliga,SUB,Portugal,Left,2,65,78,85,88,76,55
210047,F. Schär,Fabian Lukas Schär,CB,82,82,21000000,115000,31,20-12-1991,188,84,Newcastle United,Premier League,RCB,Switzerland,Right,3,54,68,75,73,84,77
210411,Otávio,Otávio Edmilson da Silva Monteiro,"RM, LM",82,82,30500000,59000,28,09-02-1995,171,67,Al Nassr,Pro League,RCM,Portugal,Right,3,78,70,81,85,66,74
211688,Gayà,José Luís Gayà Peña,"LB, LWB",82,82,27500000,46000,28,25-05-1995,172,66,Valencia,La Liga,LB,Spain,Left,3,81,61,77,79,78,74
211738,M. Flekken,Mark Flekken,GK,82,82,20500000,56000,30,13-06-1993,195,87,Brentford,Premier League,GK,Netherlands,Right,4,,,,,,
212096,V. Grifo,Vincenzo Grifo,"LM, CF, CAM",82,82,29500000,41000,30,07-04-1993,180,76,SC Freiburg,Bundesliga,LM,Italy,Right,2,71,80,83,81,40,64
212242,R. Andrich,Robert Andrich,"CDM, CM",82,82,27000000,65000,28,22-09-1994,186,86,Bayer 04 Leverkusen,Bundesliga,SUB,Germany,Right,4,57,76,76,73,81,85
212814,João Mário,João Mário Naval da Costa Eduardo,"RM, LM, CM",82,82,29500000,21000,30,19-01-1993,179,73,Benfica,Liga Portugal,LM,Portugal,Right,4,70,79,81,83,69,70
213516,Ricardo Horta,Ricardo Jorge da Luz Horta,"CAM, CF, RM",82,82,30500000,24000,28,15-09-1994,173,63,Sporting Braga,Liga Portugal,CAM,Portugal,Right,3,80,83,80,80,43,70
214997,Á. Correa,Ángel Martín Correa,"ST, RM",82,82,31000000,77000,28,09-03-1995,171,70,Atlético Madrid,La Liga,SUB,Argentina,Right,4,85,84,77,86,50,75
216320,S. Fofana,Seko Fofana,CM,82,82,30500000,59000,28,07-05-1995,185,74,Al Nassr,Pro League,LCM,Côte d'Ivoire,Right,4,71,77,76,80,73,86
219522,J. Ledesma,Jeremías Conan Ledesma,GK,82,82,20500000,32000,30,13-02-1993,186,83,Cádiz,La Liga,GK,Argentina,Right,2,,,,,,
220502,M. Zaccagni,Mattia Zaccagni,LW,82,82,30500000,73000,28,16-06-1995,177,63,Lazio,Serie A,LW,Italy,Right,4,87,77,74,88,57,67
224987,I. Provedel,Ivan Provedel,GK,82,82,21000000,51000,29,17-03-1994,192,84,Lazio,Serie A,GK,Italy,Right,2,,,,,,
228618,F. Mendy,Ferland Mendy,LB,82,82,27500000,160000,28,08-06-1995,180,73,Real Madrid,La Liga,SUB,France,Left,5,92,64,76,77,77,86
230182,Lucas Mantela,Lucas Luciano Mantela Patrício,GK,82,82,26000000,33000,23,29-02-2000,183,77,Palmeiras,Serie A,GK,Brazil,Right,3,,,,,,
230375,Josué Chiamulera,Josué Durval Chiamulera Vaz,CB,82,82,21000000,23000,31,29-02-1992,185,80,Athletico Paranaense,Serie A,LCB,Brazil,Right,3,78,43,56,64,84,79
231591,Javi Galán,Javier Galán Gil,"LB, LWB",82,82,27500000,65000,28,19-11-1994,172,70,Atlético Madrid,La Liga,LWB,Spain,Left,2,81,56,77,83,79,72
232498,Isi Palazón,Isaac Palazón Camacho,RM,82,82,30500000,32000,28,27-12-1994,169,71,Rayo Vallecano,La Liga,RM,Spain,Left,3,84,79,79,82,39,64
234642,É. Mendy,Édouard Mendy,GK,82,82,16000000,38000,31,01-03-1992,197,86,Al Ahli Jeddah,Pro League,GK,Senegal,Right,2,,,,,,
241788,M. Taremi,Mehdi Taremi,"ST, CF",82,82,30000000,23000,30,18-07-1992,185,83,Porto,Liga Portugal,RS,Iran,Right,4,78,81,76,81,38,74
263578,Balde,Alejandro Balde Martínez,"LB, RB",81,89,53000000,70000,19,18-10-2003,175,69,FC Barcelona,La Liga,LB,Spain,Left,4,91,48,73,78,75,64
237678,I. Konaté,Ibrahima Konaté,CB,81,87,37000000,90000,24,25-05-1999,194,95,Liverpool,Premier League,RCB,France,Right,2,77,34,57,68,82,82
242444,João Félix,João Félix Sequeira,"CF, ST, LW",81,87,41000000,60000,23,10-11-1999,181,72,FC Barcelona,La Liga,SUB,Portugal,Right,4,81,79,78,85,40,67
244675,Sancet,Oihan Sancet Tirapu,"CAM, CM, ST",81,87,40500000,31000,23,25-04-2000,188,72,Athletic Club,La Liga,SUB,Spain,Right,4,73,77,77,82,61,73
255475,Antony,Antony Matheus dos Santos,"RW, RM",81,87,40500000,120000,23,24-02-2000,172,63,Manchester United,Premier League,RW,Brazil,Left,2,83,76,74,87,46,73
233731,A. Isak,Alexander Isak,"ST, LW",81,86,39500000,110000,23,21-09-1999,192,77,Newcastle United,Premier League,ST,Sweden,Right,5,83,81,72,84,39,72
246172,S. Chukwueze,Samuel Chimerenka Chukwueze,"RW, RM",81,86,39000000,71000,24,22-05-1999,172,70,Milan,Serie A,SUB,Nigeria,Left,2,89,75,74,84,36,63
253306,M. Ugarte,Manuel Ugarte Ribeiro,"CDM, CM",81,86,36500000,69000,22,11-04-2001,182,77,Paris Saint Germain,Ligue 1,CDM,Uruguay,Right,3,72,64,73,77,77,80
247263,E. Tapsoba,Edmond Fayçal Tapsoba,CB,81,85,33000000,49000,24,02-02-1999,194,84,Bayer 04 Leverkusen,Bundesliga,LCB,Burkina Faso,Right,3,75,54,65,70,82,79
247394,D. Kulusevski,Dejan Kulusevski,RW,81,85,37000000,90000,23,25-04-2000,186,75,Tottenham Hotspur,Premier League,RW,Sweden,Left,3,76,77,80,84,56,75
228881,D. Calabria,Davide Calabria,"RB, RWB",81,84,31000000,68000,26,06-12-1996,177,70,Milan,Serie A,RB,Italy,Right,3,79,57,71,77,79,73
229984,B. Chilwell,Ben Chilwell,"LB, LWB",81,84,31000000,105000,26,21-12-1996,180,77,Chelsea,Premier League,LM,England,Left,3,74,60,78,78,77,73
233064,M. Mount,Mason Mount,"CAM, RW, CM",81,84,35000000,110000,24,10-01-1999,181,74,Manchester United,Premier League,RES,England,Right,4,72,79,82,80,56,67
233195,X. Schlager,Xaver Schlager,"CDM, CM",81,84,31000000,54000,25,28-09-1997,174,78,RB Leipzig,Bundesliga,RDM,Austria,Left,3,74,70,74,78,75,80
233927,Lucas Paquetá,Lucas Tolentino Coelho de Lima,"CAM, CM",81,84,34000000,78000,25,27-08-1997,180,72,West Ham United,Premier League,CAM,Brazil,Left,4,72,77,79,84,69,76
235173,I. Sangaré,Ibrahim Sangaré,"CDM, CM",81,84,31000000,70000,25,02-12-1997,191,77,Nottingham Forest,Premier League,SUB,Côte d'Ivoire,Right,4,66,66,74,75,81,86
235844,E. Álvarez,Edson Omar Álvarez Velázquez,"CDM, CB",81,84,31000000,71000,25,24-10-1997,187,73,West Ham United,Premier League,LDM,Mexico,Right,3,68,58,68,70,82,87
240690,N. González,Nicolás Iván González,"RW, LW",81,84,34000000,68000,25,06-04-1998,180,72,Fiorentina,Serie A,RW,Argentina,Left,2,87,76,73,83,45,64
243576,Pedro Porro,Pedro Antonio Porro Sauceda,"RB, RWB",81,84,32500000,74000,23,13-09-1999,173,69,Tottenham Hotspur,Premier League,RB,Spain,Right,3,82,73,77,81,74,77
243630,J. David,Jonathan Christian David,ST,81,84,35500000,41000,23,14-01-2000,175,70,Lille,Ligue 1,ST,Canada,Right,5,82,81,71,78,34,75
204883,B. Samba,Brice Samba,GK,81,83,21500000,37000,29,25-04-1994,187,90,Lens,Ligue 1,GK,France,Left,3,,,,,,
206585,Kepa,Kepa Arrizabalaga Revuelta,GK,81,83,22000000,90000,28,03-10-1994,189,85,Real Madrid,La Liga,GK,Spain,Right,4,,,,,,
211990,O. Vlachodimos,Odisseas Vlachodimos,GK,81,83,21500000,63000,29,26-04-1994,190,81,Nottingham Forest,Premier League,SUB,Greece,Right,3,,,,,,
230899,A. Lookman,Ademola Lookman,"ST, RM, RW",81,83,33000000,62000,25,20-10-1997,174,71,Atalanta,Serie A,LS,Nigeria,Right,4,86,81,69,85,30,67
251892,Beto,Norberto Bercique Gomes Betuncal,ST,81,83,33000000,56000,25,31-01-1998,194,88,Everton,Premier League,ST,Portugal,Right,3,86,79,59,75,25,84
208268,B. Cristante,Bryan Cristante,"CDM, CM",81,82,25000000,71000,28,03-03-1995,186,80,Roma,Serie A,LCM,Italy,Right,4,53,73,78,75,78,82
208920,N. Aké,Nathan Aké,"CB, LB",81,82,24500000,125000,28,18-02-1995,180,75,Manchester City,Premier League,LB,Netherlands,Left,3,75,53,72,74,82,77
213331,J. Tah,Jonathan Tah,CB,81,82,26000000,57000,27,11-02-1996,195,94,Bayer 04 Leverkusen,Bundesliga,CB,Germany,Right,4,67,37,59,61,81,85
216388,A. Saint-Maximin,Allan Saint-Maximin,"LM, LW",81,82,30500000,47000,26,12-03-1997,173,67,Al Ahli Jeddah,Pro League,LM,France,Right,4,89,73,73,88,29,68
222737,Malcom,Malcom Filipe Silva de Oliveira,RM,81,82,30500000,52000,26,26-02-1997,172,74,Al Hilal,Pro League,RM,Brazil,Left,3,83,79,78,84,28,66
